시도교육청,지역교육청,지역,정보공시 학교코드,학교명,학교급코드,설립구분,제외여부,제외사유,1학년 전입학생수,1학년 전출학생수,1학년 전체학생수,2학년 전입학생수,2학년 전출학생수,2학년 전체학생수,3학년 전입학생수,3학년 전출학생수,3학년 전체학생수,4학년 전입학생수,4학년 전출학생수,4학년 전체학생수,5학년 전입학생수,5학년 전출학생수,5학년 전체학생수,6학년 전입학생수,6학년 전출학생수,6학년 전체 학생수,전입학생수(계),전출학생수(계),전체학생수(계)
서울특별시교육청,서울특별시강서양천교육지원청,서울특별시 강서구,S010001061,유석초등학교,2,사립,N,,5,6,61,3,8,62,3,7,59,2,9,52,0,0,24,2,1,42,15,31,300
서울특별시교육청,서울특별시남부교육지원청,서울특별시 금천구,S010001197,동광초등학교,2,사립,N,,1,2,90,1,11,66,2,17,62,2,8,63,1,10,53,0,4,50,7,52,384
서울특별시교육청,서울특별시남부교육지원청,서울특별시 금천구,S010001198,서울가산초등학교,2,공립,N,,1,2,49,4,5,53,1,5,48,1,5,60,1,6,47,0,3,76,8,26,333
서울특별시교육청,서울특별시남부교육지원청,서울특별시 구로구,S010001199,서울개명초등학교,2,공립,N,,1,5,75,2,15,80,1,4,69,2,8,65,1,7,79,0,7,90,7,46,458
서울특별시교육청,서울특별시남부교육지원청,서울특별시 구로구,S010001200,서울개봉초등학교,2,공립,N,,3,12,223,4,18,208,5,23,208,7,19,206,2,16,204,2,5,198,23,93,1247
서울특별시교육청,서울특별시남부교육지원청,서울특별시 구로구,S010001201,서울개웅초등학교,2,공립,N,,3,5,108,2,5,104,6,6,83,6,5,89,8,7,103,6,5,125,31,33,612
서울특별시교육청,서울특별시남부교육지원청,서울특별시 구로구,S010001202,서울고산초등학교,2,공립,N,,0,5,94,2,0,64,3,5,82,3,3,69,2,2,98,1,5,93,11,20,500
서울특별시교육청,서울특별시남부교육지원청,서울특별시 구로구,S010001203,서울고척초등학교,2,공립,N,,3,3,70,1,7,60,3,8,68,1,8,69,4,6,81,1,6,88,13,38,436
서울특별시교육청,서울특별시남부교육지원청,서울특별시 구로구,S010001204,서울구로남초등학교,2,공립,N,,6,6,117,4,9,95,2,10,99,2,3,83,2,5,87,1,7,86,17,40,567
서울특별시교육청,서울특별시남부교육지원청,서울특별시 구로구,S010001205,서울구로초등학교,2,공립,N,,0,0,99,0,2,89,0,2,102,0,7,93,0,3,78,0,9,106,0,23,567
서울특별시교육청,서울특별시남부교육지원청,서울특별시 구로구,S010001206,서울구일초등학교,2,공립,N,,5,14,220,3,14,221,6,15,205,10,9,200,8,10,235,9,9,201,41,71,1282
서울특별시교육청,서울특별시남부교육지원청,서울특별시 금천구,S010001207,서울금산초등학교,2,공립,N,,2,4,68,2,3,54,2,5,61,2,5,54,0,3,45,3,2,60,11,22,342
서울특별시교육청,서울특별시남부교육지원청,서울특별시 금천구,S010001208,서울금천초등학교,2,공립,N,,0,4,25,1,1,27,2,1,29,0,4,29,2,0,27,1,3,40,6,13,177
서울특별시교육청,서울특별시남부교육지원청,서울특별시 영등포구,S010001209,서울당산초등학교,2,공립,N,,0,1,70,1,4,68,2,6,69,1,1,61,0,4,60,1,6,84,5,22,412
서울특별시교육청,서울특별시남부교육지원청,서울특별시 영등포구,S010001210,서울당서초등학교,2,공립,N,,4,3,233,4,10,220,4,11,185,6,8,210,5,8,211,5,13,188,28,53,1247
서울특별시교육청,서울특별시남부교육지원청,서울특별시 영등포구,S010001211,서울당중초등학교,2,공립,N,,1,2,97,1,8,115,0,5,97,4,9,84,2,11,95,1,5,84,9,40,572
서울특별시교육청,서울특별시남부교육지원청,서울특별시 영등포구,S010001212,서울대길초등학교,2,공립,N,,3,6,106,0,10,109,3,7,103,0,8,87,2,6,94,1,2,102,9,39,601
서울특별시교육청,서울특별시남부교육지원청,서울특별시 영등포구,S010001213,서울대동초등학교,2,공립,N,,1,0,72,4,9,68,14,13,70,10,8,70,5,9,78,3,9,87,37,48,445
서울특별시교육청,서울특별시남부교육지원청,서울특별시 영등포구,S010001214,서울대방초등학교,2,공립,N,,7,3,103,15,8,92,13,8,85,7,9,65,12,11,65,9,5,106,63,44,516
서울특별시교육청,서울특별시남부교육지원청,서울특별시 영등포구,S010001215,서울대영초등학교,2,공립,N,,6,8,134,7,10,113,12,7,98,11,3,108,8,4,105,6,2,98,50,34,656
서울특별시교육청,서울특별시남부교육지원청,서울특별시 구로구,S010001216,서울덕의초등학교,2,공립,N,,2,8,214,10,10,193,9,13,198,7,12,193,2,8,195,3,7,179,33,58,1172
서울특별시교육청,서울특별시남부교육지원청,서울특별시 영등포구,S010001217,서울도림초등학교,2,공립,N,,2,4,97,1,5,97,0,9,88,0,2,65,3,9,97,1,6,92,7,35,536
서울특별시교육청,서울특별시남부교육지원청,서울특별시 영등포구,S010001218,서울도신초등학교,2,공립,N,,2,3,51,1,4,55,3,6,69,3,2,72,6,1,67,2,9,99,17,25,413
서울특별시교육청,서울특별시남부교육지원청,서울특별시 금천구,S010001219,서울독산초등학교,2,공립,N,,3,3,100,1,8,122,2,10,118,1,5,114,2,6,92,1,6,119,10,38,665
서울특별시교육청,서울특별시남부교육지원청,서울특별시 구로구,S010001220,서울동구로초등학교,2,공립,N,,4,4,84,5,5,70,3,5,69,2,9,59,1,1,68,0,0,89,15,24,439
서울특별시교육청,서울특별시남부교육지원청,서울특별시 금천구,S010001221,서울두산초등학교,2,공립,N,,2,7,115,5,8,90,2,10,85,2,5,91,2,8,99,3,5,78,16,43,558
서울특별시교육청,서울특별시남부교육지원청,서울특별시 구로구,S010001222,서울매봉초등학교,2,공립,N,,0,5,60,0,6,60,2,2,47,2,9,47,1,3,49,1,2,63,6,27,326
서울특별시교육청,서울특별시남부교육지원청,서울특별시 금천구,S010001223,서울문교초등학교,2,공립,N,,1,1,42,0,2,53,0,6,54,0,3,42,0,3,67,3,3,51,4,18,309
서울특별시교육청,서울특별시남부교육지원청,서울특별시 영등포구,S010001224,서울문래초등학교,2,공립,N,,3,3,222,9,15,211,11,16,221,3,8,182,5,13,207,7,12,200,38,67,1243
서울특별시교육청,서울특별시남부교육지원청,서울특별시 금천구,S010001225,서울문백초등학교,2,공립,N,,3,9,125,2,10,139,0,12,126,1,10,106,3,8,104,2,5,130,11,54,730
서울특별시교육청,서울특별시남부교육지원청,서울특별시 금천구,S010001226,서울문성초등학교,2,공립,N,,4,3,82,1,7,78,1,8,75,2,8,65,2,5,55,3,2,77,13,33,432
서울특별시교육청,서울특별시남부교육지원청,서울특별시 구로구,S010001227,서울미래초등학교,2,공립,N,,3,10,127,0,8,102,1,15,104,2,9,90,0,9,90,1,8,91,7,59,604
서울특별시교육청,서울특별시남부교육지원청,서울특별시 금천구,S010001228,서울백산초등학교,2,공립,N,,1,5,57,3,6,55,6,7,56,0,3,56,0,2,55,1,0,63,11,23,342
서울특별시교육청,서울특별시남부교육지원청,서울특별시 구로구,S010001229,서울세곡초등학교,2,공립,N,,2,7,124,2,8,96,2,10,107,1,4,102,0,6,89,4,4,105,11,39,623
서울특별시교육청,서울특별시남부교육지원청,서울특별시 금천구,S010001230,서울시흥초등학교,2,공립,N,,4,4,97,1,10,97,5,2,113,4,15,96,1,5,106,1,2,119,16,38,628
서울특별시교육청,서울특별시남부교육지원청,서울특별시 구로구,S010001231,서울신구로초등학교,2,공립,N,,0,3,100,2,13,75,5,6,82,1,12,73,2,3,77,1,7,89,11,44,496
서울특별시교육청,서울특별시남부교육지원청,서울특별시 영등포구,S010001232,서울신대림초등학교,2,공립,N,,2,2,53,0,3,44,1,3,42,1,1,43,0,3,51,0,0,50,4,12,283
서울특별시교육청,서울특별시남부교육지원청,서울특별시 구로구,S010001233,서울신도림초등학교,2,공립,N,,11,3,211,5,10,258,6,14,176,11,14,212,12,11,222,8,8,183,53,60,1262
서울특별시교육청,서울특별시남부교육지원청,서울특별시 구로구,S010001234,서울신미림초등학교,2,공립,N,,2,3,173,4,14,157,7,12,182,7,12,147,6,16,154,5,10,153,31,67,966
서울특별시교육청,서울특별시남부교육지원청,서울특별시 영등포구,S010001235,서울신영초등학교,2,공립,N,,2,5,122,5,9,101,3,15,83,2,8,90,0,13,110,4,4,85,16,54,591
서울특별시교육청,서울특별시남부교육지원청,서울특별시 금천구,S010001236,서울신흥초등학교,2,공립,N,,1,7,128,7,7,116,2,8,98,3,7,117,1,4,119,3,2,109,17,35,687
서울특별시교육청,서울특별시남부교육지원청,서울특별시 금천구,S010001237,서울안천초등학교,2,공립,N,,0,5,51,0,8,50,2,4,59,2,5,51,2,0,40,3,4,35,9,26,286
서울특별시교육청,서울특별시남부교육지원청,서울특별시 영등포구,S010001238,서울여의도초등학교,2,공립,N,,3,5,195,8,14,171,9,9,200,8,17,171,8,9,180,5,11,157,41,65,1074
서울특별시교육청,서울특별시남부교육지원청,서울특별시 금천구,S010001239,서울영남초등학교,2,공립,N,,2,4,69,6,2,59,3,2,43,1,1,58,2,1,49,4,5,68,18,15,346
서울특별시교육청,서울특별시남부교육지원청,서울특별시 영등포구,S010001240,서울영동초등학교,2,공립,N,,1,3,71,2,5,74,2,4,66,4,6,64,1,2,66,1,4,89,11,24,430
서울특별시교육청,서울특별시남부교육지원청,서울특별시 영등포구,S010001241,서울영등포초등학교,2,공립,N,,0,4,53,1,2,52,0,2,46,1,3,49,1,3,45,2,1,56,5,15,301
서울특별시교육청,서울특별시남부교육지원청,서울특별시 영등포구,S010001242,서울영림초등학교,2,공립,N,,1,4,45,2,4,43,3,6,43,1,6,27,1,3,30,2,1,38,10,24,226
서울특별시교육청,서울특별시남부교육지원청,서울특별시 구로구,S010001243,서울영서초등학교,2,공립,N,,2,14,161,3,9,146,4,14,141,1,15,150,3,17,151,1,9,149,14,78,898
서울특별시교육청,서울특별시남부교육지원청,서울특별시 영등포구,S010001244,서울영신초등학교,2,공립,N,,11,14,174,14,14,178,19,16,151,7,11,171,9,10,159,8,13,166,68,78,999
서울특별시교육청,서울특별시남부교육지원청,서울특별시 영등포구,S010001245,서울영원초등학교,2,공립,N,,0,8,144,1,9,125,2,16,120,1,13,72,1,15,83,1,3,82,6,64,626
서울특별시교육청,서울특별시남부교육지원청,서울특별시 구로구,S010001246,서울영일초등학교,2,공립,N,,1,7,61,1,2,55,8,7,67,6,1,44,3,5,51,1,8,75,20,30,353
서울특별시교육청,서울특별시남부교육지원청,서울특별시 영등포구,S010001247,서울영중초등학교,2,공립,N,,2,1,83,4,8,80,1,5,63,3,2,75,1,3,65,1,1,80,12,20,446
서울특별시교육청,서울특별시남부교육지원청,서울특별시 구로구,S010001248,서울오류남초등학교,2,공립,N,,6,6,139,2,17,133,2,8,134,3,14,127,4,16,145,6,7,136,23,68,814
서울특별시교육청,서울특별시남부교육지원청,서울특별시 구로구,S010001249,서울오류초등학교,2,공립,N,,2,6,143,3,18,143,3,15,127,3,12,114,2,6,127,2,8,118,15,65,772
서울특별시교육청,서울특별시남부교육지원청,서울특별시 구로구,S010001250,서울오정초등학교,2,공립,N,,4,5,77,2,9,75,4,11,86,1,9,62,3,6,80,0,3,66,14,43,446
서울특별시교육청,서울특별시남부교육지원청,서울특별시 구로구,S010001251,서울온수초등학교,2,공립,N,,0,0,166,0,0,166,0,0,146,0,0,180,0,0,181,0,0,191,0,0,1030
서울특별시교육청,서울특별시남부교육지원청,서울특별시 영등포구,S010001252,서울우신초등학교,2,공립,N,,1,4,48,1,6,41,2,2,53,1,9,60,1,5,80,1,2,76,7,28,358
서울특별시교육청,서울특별시남부교육지원청,서울특별시 영등포구,S010001253,서울윤중초등학교,2,공립,N,,3,3,118,10,5,84,11,5,90,10,6,60,13,9,75,8,6,65,55,34,492
서울특별시교육청,서울특별시남부교육지원청,서울특별시 금천구,S010001254,서울정심초등학교,2,공립,N,,2,2,54,2,7,62,1,4,71,1,5,53,1,1,55,1,1,69,8,20,364
서울특별시교육청,서울특별시남부교육지원청,서울특별시 금천구,S010001255,서울탑동초등학교,2,공립,N,,1,7,119,4,5,89,6,4,86,2,7,77,1,6,79,3,5,89,17,34,539
서울특별시교육청,서울특별시동부교육지원청,서울특별시 동대문구,S010001394,경희초등학교,2,사립,N,,0,1,122,0,6,102,0,12,96,0,7,90,0,7,92,0,0,84,0,33,586
서울특별시교육청,서울특별시동부교육지원청,서울특별시 중랑구,S010001395,금성초등학교,2,사립,N,,8,7,120,3,13,114,1,15,96,1,8,100,1,7,88,1,2,80,15,52,598
서울특별시교육청,서울특별시동부교육지원청,서울특별시 동대문구,S010001396,서울삼육초등학교,2,사립,N,,6,5,120,11,12,117,8,6,126,4,15,92,6,4,108,2,2,101,37,44,664
