school_name,student_1,student_2,student_3,student_4,student_5,student_6,teacher
다산초등학교,46,49,41,62,57,67,21
덕곡초등학교,5,0,2,6,4,0,6
박곡초등학교,0,4,2,6,0,8,6
성산초등학교,4,7,2,4,4,2,8
쌍림초등학교,9,6,11,10,5,10,8
우곡초등학교,6,8,9,6,1,4,7
운수초등학교,5,5,0,0,2,3,5
고아초등학교,21,32,15,32,26,35,12
광평초등학교,76,54,53,40,45,36,19
구미신평초등학교,37,37,35,33,37,21,14
구미초등학교,12,16,6,17,17,9,10
구운초등학교,12,15,3,9,11,9,9
구평초등학교,70,61,67,71,45,50,20
금오초등학교,186,168,167,179,164,162,50
남계초등학교,10,7,12,13,16,9,9
덕촌초등학교,3,10,8,7,9,8,9
도개초등학교,4,9,3,4,9,4,9
도량초등학교,37,48,52,53,64,53,17
도산초등학교,138,120,102,116,109,97,33
무을초등학교,4,8,0,5,5,0,8
비산초등학교,160,171,125,166,139,106,42
산동초등학교,27,18,10,17,11,22,11
상모초등학교,147,147,153,182,173,178,51
선산초등학교,90,91,92,95,116,101,34
선주초등학교,212,190,198,223,194,215,56
송정초등학교,91,67,68,82,84,85,25
신기초등학교,8,6,8,7,10,9,10
야은초등학교,23,29,36,38,38,44,12
양포초등학교,100,96,85,109,103,117,31
오태초등학교,72,86,99,126,100,119,34
옥계초등학교,82,97,104,141,138,106,33
옥성초등학교,5,5,0,4,4,4,8
원남초등학교,103,98,117,118,117,108,33
원호초등학교,90,75,106,102,106,117,32
인동초등학교,47,59,68,68,72,61,23
인의초등학교,103,80,102,106,98,99,31
장천초등학교,3,5,7,8,18,5,9
지산초등학교,6,2,7,11,5,10,9
해평초등학교,7,7,5,10,4,10,9
형곡초등학교,90,92,77,116,117,124,35
형남초등학교,39,28,29,33,41,51,14
형일초등학교,57,66,77,100,76,100,28
황상초등학교,48,54,65,88,80,96,24
고매초등학교,0,2,4,4,4,4,8
군위초등학교,38,43,38,67,56,46,18
부계초등학교,6,7,7,11,8,11,8
의흥초등학교석산분교장,0,0,2,0,2,0,3
송원초등학교,5,5,5,0,3,0,5
우보초등학교,0,0,3,0,4,0,3
의흥초등학교,1,6,0,4,6,8,8
효령초등학교,7,5,2,4,2,0,8
감천초등학교,4,7,7,7,9,9,8
개령서부초등학교,11,8,9,8,8,12,8
개령초등학교,16,5,13,6,9,3,8
구성초등학교,0,4,2,4,5,0,6
금릉초등학교,44,47,38,69,66,78,21
김천다수초등학교,26,20,33,35,53,52,14
김천동부초등학교,66,81,90,91,88,92,31
김천모암초등학교,15,13,17,23,22,22,8
김천부곡초등학교,90,124,128,126,124,109,33
김천서부초등학교,8,6,10,16,13,22,8
김천신일초등학교,58,69,62,88,64,85,27
김천중앙초등학교,10,11,13,19,20,16,8
김천초등학교,22,13,18,25,37,26,10
농소초등학교,126,125,97,138,85,78,30
아천초등학교능치분교장,3,10,6,0,3,0,5
대덕초등학교,4,8,4,2,4,4,8
대룡초등학교,5,2,5,7,8,0,7
봉계초등학교,14,7,19,11,12,12,9
지례초등학교부항분교장,0,0,4,0,4,5,4
아천초등학교,13,14,18,9,14,3,7
아포초등학교,35,44,32,38,44,38,16
운곡초등학교,151,152,127,130,120,103,38
위량초등학교,4,6,9,9,7,10,7
조마초등학교,8,7,5,6,8,7,7
증산초등학교,0,0,3,0,0,4,3
지례초등학교,0,4,5,3,6,4,6
직지초등학교,6,5,8,12,7,8,8
봉계초등학교태화분교장,0,0,2,4,0,2,4
가은초등학교,13,14,8,12,14,15,7
가은초등학교희양분교장,0,0,3,2,0,5,5
농암초등학교,3,7,0,4,8,4,7
농암초등학교청화분교장,0,0,5,0,4,3,4
당포초등학교,11,5,4,3,6,6,8
동로초등학교,8,8,5,11,6,6,8
동성초등학교,0,4,3,4,15,6,7
모전초등학교,178,166,163,196,163,170,49
문경초등학교,3,15,21,15,21,24,9
산북초등학교,7,3,11,7,7,0,6
산북초등학교창구분교장,0,0,0,1,0,3,3
산양초등학교,5,5,9,11,8,12,7
신기초등학교,7,3,4,8,7,3,9
영순초등학교,10,6,5,8,10,6,8
용흥초등학교,5,7,4,5,7,0,7
점촌북초등학교,5,12,12,9,8,5,7
점촌중앙초등학교,6,14,10,13,13,9,9
점촌초등학교,50,28,51,53,73,48,16
호계초등학교,10,11,6,6,4,13,7
호서남초등학교,78,76,91,104,128,89,31
내성초등학교,41,45,37,53,57,53,18
도촌초등학교,15,7,8,4,10,11,7
동양초등학교,7,4,6,0,6,6,7
명호초등학교,7,3,6,13,12,7,8
물야초등학교,4,4,7,7,6,7,7
법전중앙초등학교,3,4,6,4,5,8,8
봉성초등학교,0,5,5,5,0,2,7
봉화초등학교,12,15,12,14,17,25,8
상운초등학교,0,0,2,3,4,0,6
서벽초등학교,0,5,6,5,4,6,7
석포초등학교,19,12,23,11,24,20,8
소천초등학교,0,0,0,0,4,6,4
소천초등학교두음분교장,0,0,0,3,0,4,3
소천초등학교임기분교장,0,1,0,0,2,0,2
재산초등학교,0,3,0,5,3,5,7
춘양초등학교,10,18,18,18,12,13,8
공검초등학교,7,5,0,5,6,4,7
낙동동부초등학교,0,0,2,5,4,3,6
낙동초등학교,5,4,8,11,10,13,7
낙서초등학교,4,0,4,5,3,3,7
모동초등학교,5,5,0,11,4,6,7
모서초등학교,8,5,6,9,5,13,7
백원초등학교,11,7,17,8,7,17,9
사벌초등학교,5,7,7,3,9,11,8
상산초등학교,129,100,110,94,92,94,33
상영초등학교,96,88,79,125,117,107,34
상주남부초등학교,16,17,14,9,12,15,8
상주동부초등학교,3,5,5,9,11,5,10
상주중앙초등학교,76,50,83,77,66,69,25
상주초등학교,60,86,86,77,81,90,29
옥산초등학교,8,6,6,6,9,9,8
외남초등학교,9,9,12,14,13,7,8
외서초등학교,0,4,2,4,5,0,6
은척초등학교,0,0,0,3,5,3,4
은척초등학교무릉분교장,5,5,6,3,6,0,6
이안초등학교,4,5,3,9,5,12,8
중동초등학교,5,0,5,4,0,5,6
중모초등학교,6,8,6,8,6,10,8
청리초등학교,6,0,8,8,7,6,7
함창중앙초등학교,6,5,5,10,10,8,7
함창초등학교,22,19,23,32,29,30,12
화동초등학교,2,5,7,2,11,9,8
화령초등학교,12,17,8,13,9,16,8
화북초등학교,6,4,4,0,3,4,6
화북초등학교용화분교장,0,0,0,2,0,1,2
화북초등학교입석분교장,2,0,0,0,2,4,4
가천초등학교,4,1,8,4,6,7,7
대가초등학교,5,6,5,6,0,6,7
대동초등학교,3,4,4,2,6,1,9
도원초등학교,6,0,5,5,8,5,7
벽진초등학교,4,4,8,4,6,5,9
초전초등학교봉소분교장,0,0,3,0,5,0,2
선남초등학교,4,4,5,10,8,4,8
성주중앙초등학교,17,26,24,30,34,41,14
성주초등학교,69,76,78,84,74,83,29
수륜초등학교,4,5,6,8,10,7,8
용암초등학교,0,0,0,4,4,4,6
월항초등학교,4,3,9,4,6,3,8
월항초등학교지방분교장,0,2,2,6,2,4,8
초전초등학교,14,9,9,15,14,9,9
길안초등학교,0,3,4,7,3,1,7
길안초등학교길송분교장,0,2,0,0,0,4,3
길주초등학교,117,122,123,132,109,125,37
남선초등학교,9,14,9,5,2,9,8
남후초등학교,15,5,11,6,10,3,8
녹전초등학교,0,0,5,0,4,3,4
복주초등학교,81,69,85,94,96,91,27
북후초등학교,6,6,7,12,9,12,7
서선초등학교,10,10,16,7,6,9,7
서후초등학교,5,0,5,6,5,6,7
송천초등학교,5,12,8,18,15,21,10
신성초등학교,13,13,10,7,11,12,8
안동동부초등학교,11,10,12,9,10,8,8
안동서부초등학교,91,103,108,125,108,133,32
안동송현초등학교,152,156,183,163,155,163,50
안동영호초등학교,141,117,130,172,154,142,44
안동용상초등학교,71,75,66,83,82,75,23
안동초등학교,17,16,23,15,30,23,9
영가초등학교,71,60,66,92,84,77,24
영남초등학교,29,32,35,38,35,47,15
온혜초등학교,0,0,4,2,4,0,5
와룡초등학교,8,6,7,3,9,8,8
월곡초등학교,0,0,0,4,4,4,4
월곡초등학교삼계분교장,0,0,2,0,0,2,3
일직초등학교,7,4,6,3,8,7,8
임동초등학교,0,4,5,5,6,3,7
임하초등학교,2,5,0,5,4,4,7
풍북초등학교,5,8,5,10,7,0,7
풍산초등학교,12,11,10,16,17,18,8
강구초등학교,9,12,17,20,25,32,13
남정초등학교,1,7,0,3,4,5,7
병곡초등학교,2,0,6,6,5,5,7
영덕야성초등학교,88,84,83,95,92,96,33
영해초등학교,36,45,36,35,36,44,19
원황초등학교,0,4,4,3,0,7,6
지품초등학교,6,0,5,3,3,0,6
창수초등학교,7,4,4,0,8,3,6
창수초등학교인천분교장,0,0,5,2,0,5,4
축산항초등학교,0,0,6,0,4,3,4
축산항초등학교경정분교장,0,0,0,0,4,0,2
석보초등학교,6,6,4,6,6,9,8
수비초등학교,5,0,9,0,4,5,6
영양중앙초등학교,9,15,13,15,13,19,9
영양초등학교,31,42,38,37,28,38,16
일월초등학교,6,2,9,5,4,7,8
일월초등학교청기분교장,1,0,0,2,0,4,5
입암초등학교,8,9,4,3,7,6,8
남산초등학교,44,47,55,53,75,67,18
문수초등학교,6,9,13,6,11,11,7
봉현초등학교,8,7,15,6,10,19,8
부석초등학교,4,8,7,7,5,13,8
순흥초등학교,0,0,6,5,4,5,6
안정초등학교,9,18,9,14,9,16,7
영일초등학교,52,44,48,76,59,64,18
영주남부초등학교,53,56,55,81,68,85,20
영주동부초등학교,91,76,79,111,109,121,32
영주서부초등학교,51,47,52,82,58,46,18
영주중앙초등학교,47,69,49,71,67,72,21
영주초등학교,12,11,8,16,16,10,9
옥대초등학교,6,5,4,6,8,0,7
이산초등학교,15,14,18,16,17,10,8
장수초등학교,5,9,11,9,6,4,7
평은초등학교,6,7,0,6,6,6,8
풍기북부초등학교,4,6,10,4,7,7,7
풍기초등학교,37,48,51,54,56,61,21
거여초등학교,0,5,0,5,3,5,6
고경초등학교,4,2,4,5,5,12,8
금호초등학교,19,19,34,25,25,30,11
단포초등학교,12,19,13,20,12,17,8
대창초등학교,3,3,5,6,0,5,7
북안초등학교,0,5,7,4,2,3,7
신녕초등학교,8,4,14,8,6,12,8
영천중앙초등학교화남분교장,0,4,2,6,0,3,5
영천동부초등학교,20,26,20,36,32,51,15
영천중앙초등학교,150,128,156,141,142,159,44
영천초등학교,77,61,62,67,54,54,24
영화초등학교,4,7,7,12,13,12,9
임고초등학교,10,8,14,13,16,13,7
자천초등학교,0,0,5,4,9,2,6
자천초등학교보현분교장,0,0,0,0,0,2,2
지곡초등학교,4,0,6,4,3,5,7
청통초등학교,7,4,6,6,4,3,8
평천초등학교,0,5,0,4,3,5,6
화산초등학교,5,0,3,0,5,10,6
감천초등학교,8,10,6,6,9,5,8
상리초등학교,0,3,0,5,2,2,6
예천남부초등학교,13,14,13,14,18,9,9
예천동부초등학교,20,17,29,29,30,29,14
예천초등학교,68,61,73,75,87,61,24
용궁초등학교,6,2,6,4,12,4,8
용문초등학교,5,3,4,9,5,11,8
유천초등학교,12,14,11,13,5,6,8
은풍초등학교,7,2,5,11,4,14,9
지보초등학교,5,7,5,6,5,7,8
풍양초등학교,3,5,6,9,7,5,6
남양초등학교,2,6,6,4,7,6,7
울릉초등학교,19,15,23,21,20,14,7
저동초등학교,10,13,16,19,16,12,8
천부초등학교,0,5,0,6,4,4,5
천부초등학교현포분교장,3,0,0,0,0,0,2
기성초등학교,3,0,0,4,5,3,5
기성초등학교구산분교장,0,0,0,0,2,0,1
노음초등학교,9,9,12,5,9,10,8
매화초등학교,3,4,5,11,5,4,8
부구초등학교,76,64,58,56,63,51,22
부구초등학교삼당분교장,0,0,0,3,0,0,2
기성초등학교사동분교장,0,4,0,0,2,4,4
삼근초등학교,0,2,0,0,3,3,5
삼근초등학교옥방분교장,5,0,0,2,2,0,3
온정초등학교,2,5,7,4,8,4,7
울진남부초등학교,21,44,30,46,34,29,15
울진초등학교,96,97,97,89,100,99,32
월송초등학교,0,5,0,0,4,2,4
죽변초등학교,24,18,31,42,31,23,11
평해초등학교,5,0,3,6,8,4,7
후포동부초등학교,0,4,0,6,3,6,6
후포초등학교,44,44,42,39,41,40,16
가음초등학교,0,2,3,4,0,5,6
구천초등학교,0,0,0,3,2,2,5
금성초등학교,9,11,10,8,14,11,8
다인초등학교,4,0,2,6,4,6,7
단촌초등학교,0,5,2,0,4,4,6
도리원초등학교,13,10,12,10,6,10,8
단밀초등학교,0,0,2,3,4,0,5
안계초등학교,29,23,28,34,31,20,12
안평초등학교,0,5,4,3,0,5,6
안평초등학교신평분교장,0,0,0,0,4,2,3
옥전초등학교,0,0,3,0,6,6,5
의성남부초등학교,10,9,12,12,13,9,10
의성북부초등학교,0,7,0,6,4,4,8
의성초등학교,56,79,71,78,83,73,28
비안초등학교,4,9,6,4,0,2,8
점곡초등학교,6,5,0,3,0,3,5
춘산초등학교,0,0,5,4,0,2,5
각남초등학교,4,6,1,5,4,10,8
금천초등학교,7,8,8,9,9,8,6
남성현초등학교,2,6,4,13,4,8,7
덕산초등학교,5,4,5,5,0,0,5
동산초등학교,6,5,4,9,5,7,7
유천초등학교,0,5,4,0,3,0,4
이서초등학교,14,12,18,12,8,18,9
청도중앙초등학교,11,11,14,16,16,15,10
청도초등학교,78,63,80,91,92,89,31
풍각초등학교,11,10,12,10,19,15,8
화양초등학교,10,13,4,15,6,6,8
도평초등학교,7,7,8,9,11,6,10
부남초등학교,0,0,6,4,2,4,5
안덕초등학교,6,5,3,11,11,7,8
이전초등학교,5,3,0,0,4,0,4
진보초등학교,34,30,29,30,30,21,16
청송초등학교,33,40,37,37,26,44,21
파천초등학교,5,7,6,5,7,2,10
화목초등학교,4,0,7,3,7,9,9
가산초등학교,7,5,8,4,5,3,10
관호초등학교,7,5,5,7,4,8,7
낙산초등학교,12,14,11,7,8,2,9
다부초등학교,16,15,15,14,15,11,7
동명동부초등학교,5,4,9,2,14,14,8
동명초등학교,4,10,7,8,6,11,8
매원초등학교,18,14,20,8,10,4,7
북삼초등학교,91,102,129,143,164,145,43
석적초등학교,192,147,134,138,107,107,43
숭산초등학교,8,9,5,10,5,7,8
신동초등학교,4,12,5,10,1,11,8
약동초등학교,24,19,31,38,47,21,12
약목초등학교,18,19,24,30,25,24,11
왜관동부초등학교,86,82,73,95,79,90,26
왜관중앙초등학교,41,47,62,61,69,61,22
왜관초등학교,110,102,125,119,121,115,41
인평초등학교,90,84,84,78,105,102,31
장곡초등학교,100,97,117,127,125,124,38
지천초등학교,6,4,6,11,8,7,7
학림초등학교,9,7,5,11,11,9,8
곡강초등학교,14,14,12,9,11,4,9
구룡포초등학교,15,11,19,15,20,10,8
구정초등학교,86,104,84,98,82,107,32
기계초등학교,6,10,5,6,12,8,8
기북초등학교,0,4,4,6,4,6,7
남성초등학교,10,5,6,7,6,7,8
달전초등학교,24,22,42,33,39,46,14
대도초등학교,48,38,48,46,61,49,19
대보초등학교,4,0,4,5,3,6,7
대송초등학교,5,4,7,5,3,6,8
대잠초등학교,16,26,31,28,30,22,10
대해초등학교,44,32,41,49,47,49,16
동해초등학교,57,42,68,72,77,74,22
두호남부초등학교,142,142,110,135,132,154,37
두호초등학교,44,50,46,47,47,54,14
문덕초등학교,163,172,162,187,166,181,55
문충초등학교,13,16,9,17,14,8,8
상대초등학교,40,37,32,35,39,42,14
송라초등학교,5,4,4,6,0,4,7
송림초등학교,37,22,39,37,35,49,14
신광초등학교,8,10,11,11,8,9,8
신흥초등학교,50,54,44,52,40,63,17
양포초등학교,7,8,6,6,6,4,7
양학초등학교,106,103,93,103,114,105,30
연일초등학교,102,128,122,131,132,155,39
연일형산초등학교,51,50,50,46,48,56,18
오천초등학교,53,61,46,67,63,73,22
용흥초등학교,19,8,10,23,10,13,8
월포초등학교,5,0,5,4,4,8,8
유강초등학교,104,127,119,137,135,132,40
이동초등학교,133,134,135,164,164,167,43
인덕초등학교,126,97,82,97,79,54,27
장기초등학교,6,8,14,9,11,6,7
장기초등학교모포분교장,0,0,1,0,3,0,3
장량초등학교,127,138,129,158,166,162,44
장성초등학교,85,75,85,82,91,97,26
죽도초등학교,10,10,17,18,13,12,8
죽장초등학교,5,0,5,4,0,2,6
죽장초등학교상옥분교장,0,4,0,0,0,1,3
죽천초등학교,10,14,13,20,7,8,7
창포초등학교,97,93,118,94,80,78,29
청림초등학교,18,20,22,16,14,29,8
청하초등학교,6,9,13,10,9,11,8
포항남부초등학교,49,52,50,32,40,39,14
포항대흥초등학교,98,109,116,114,131,120,36
포항동부초등학교,33,33,46,39,41,36,17
포항송도초등학교,18,15,18,15,12,20,7
포항영흥초등학교,25,15,31,22,27,20,10
포항제철초등학교,155,151,130,167,160,163,47
포항제철지곡초등학교,240,188,226,252,219,238,55
포항중앙초등학교,201,163,166,177,181,195,53
포항초등학교,28,36,25,40,45,44,16
포항항도초등학교,26,27,32,28,25,35,11
항구초등학교,11,8,18,11,20,12,9
효자초등학교,215,204,216,198,199,196,56
흥해남산초등학교,28,30,29,38,37,48,16
흥해서부초등학교,13,15,16,15,21,21,9
흥해초등학교,28,34,40,40,39,43,16
구평남부초등학교,167,147,162,205,167,188,53
김천동신초등학교,90,99,104,121,107,121,35
녹전초등학교원천분교장,0,5,0,0,0,2,3
사동초등학교,110,90,134,121,161,117,35
성암초등학교,254,292,233,232,174,154,65
안동강남초등학교,137,99,142,143,150,123,40
구미사곡초등학교,94,96,73,91,86,89,29
포은초등학교,210,206,171,209,194,209,61
옥곡초등학교,191,185,193,227,224,249,59
문장초등학교,31,31,34,48,53,47,18
대교초등학교,195,201,212,218,198,226,64
성동초등학교,31,43,47,59,56,69,20
도봉초등학교,126,131,143,150,152,139,40
진평초등학교,108,92,111,122,117,128,34
포항장원초등학교,140,111,118,94,103,82,32
포항장흥초등학교,43,34,45,55,49,62,16
봉황초등학교,92,97,106,113,95,102,35
구미오산초등학교,23,26,25,30,42,34,12
대이초등학교,55,56,51,67,55,59,18
포항해맞이초등학교,82,88,104,107,90,115,31
구미봉곡초등학교,82,107,79,111,102,123,33
천생초등학교,68,65,66,93,112,91,29
구미왕산초등학교,153,175,124,150,136,132,42
금장초등학교,82,103,108,108,148,127,38
정수초등학교,95,114,93,106,118,94,31
옥계동부초등학교,191,225,214,259,273,237,67
포항원동초등학교,200,180,218,250,268,238,71
포항양덕초등학교,180,186,155,220,215,228,55
학천초등학교,80,81,94,103,107,131,32
평산초등학교,147,161,172,206,197,190,59
포항송곡초등학교,219,218,194,211,218,177,57
율곡초등학교,184,176,201,192,183,165,50
해마루초등학교,305,323,296,319,309,267,78
삼성현초등학교,179,175,193,185,174,138,51
풍천풍서초등학교,146,118,134,166,182,156,47
영주가흥초등학교,181,180,184,217,196,192,48
초곡초등학교,232,228,207,197,143,127,56
호명초등학교,260,223,258,228,181,156,59
구미인덕초등학교,273,333,268,270,261,202,72
구미문성초등학교,281,253,224,205,184,108,58
양서초등학교,148,132,172,178,185,122,45
구미원당초등학교,124,107,96,70,47,24,30
구미신당초등학교,281,214,191,173,151,141,57
진주교육대학교부설초등학교,79,80,91,94,96,96,29
거제초등학교,21,30,28,27,31,36,14
계룡초등학교,52,79,76,74,106,96,25
국산초등학교,174,164,148,180,189,197,53
기성초등학교,129,145,109,122,125,127,39
능포초등학교,5,10,7,10,16,9,9
대우초등학교,84,84,84,84,84,72,21
동부초등학교,11,10,5,14,7,11,8
동부초등학교율포분교장,0,0,2,2,3,2,5
마전초등학교,30,39,22,41,41,42,14
명사초등학교,2,3,0,5,2,5,6
사등초등학교,11,14,16,21,14,21,8
송정초등학교,9,3,5,7,9,12,9
수월초등학교,130,121,128,143,143,147,37
숭덕초등학교,17,4,8,8,12,7,8
신현초등학교,65,58,63,80,82,69,24
아주초등학교,88,98,107,114,120,106,32
연초초등학교,26,26,27,20,34,19,10
오량초등학교,5,7,7,11,9,10,7
오비초등학교,19,24,20,19,21,21,7
옥포초등학교,67,66,62,70,76,72,20
외간초등학교,29,19,24,17,19,21,9
외포초등학교,20,17,8,12,11,5,8
일운초등학교,60,43,53,68,54,54,18
장목초등학교,9,8,6,6,8,4,8
장승포초등학교,63,67,65,86,74,98,25
장평초등학교,73,65,55,63,50,75,21
중곡초등학교,162,131,148,158,164,151,43
창호초등학교,7,8,8,4,8,4,8
칠천초등학교,2,7,3,8,3,3,7
하청초등학교,13,28,15,20,18,26,7
가북초등학교,3,3,2,3,2,3,7
가조초등학교,9,8,11,11,13,17,7
거창초등학교,19,28,26,41,59,58,17
고제초등학교,0,2,4,2,4,2,6
남상초등학교,3,6,6,8,3,4,8
남하초등학교,1,3,5,4,5,5,7
마리초등학교,5,7,4,5,4,8,7
북상초등학교,0,3,3,7,7,5,6
샛별초등학교,49,51,53,48,50,51,17
신원초등학교,3,1,7,3,5,6,7
웅양초등학교,4,11,4,7,7,7,7
월천초등학교,12,12,0,3,13,4,8
위천초등학교,3,3,11,6,6,8,7
주상초등학교,8,6,3,6,6,8,7
창남초등학교,46,56,58,63,47,53,19
창동초등학교,76,94,112,104,121,102,31
개천초등학교,1,5,3,5,4,7,7
거류초등학교,17,12,11,14,22,11,8
고성초등학교,111,117,122,159,161,169,43
구만초등학교,4,3,1,3,3,4,8
대성초등학교,61,61,62,78,71,84,23
대흥초등학교,12,16,11,17,14,11,8
동광초등학교,3,4,7,10,5,5,7
동해초등학교,1,4,5,2,7,6,8
마암초등학교,3,2,3,0,5,4,7
방산초등학교,7,6,9,7,7,9,8
삼산초등학교,2,1,4,8,4,9,8
상리초등학교,4,3,5,3,8,3,8
영오초등학교,8,3,3,4,6,4,7
영오초등학교영현분교장,1,0,3,0,1,0,5
율천초등학교,9,5,4,10,4,4,8
철성초등학교,6,21,13,10,7,17,8
하이초등학교,7,10,12,10,12,17,8
하일초등학교,3,2,2,3,0,5,7
